station_name,1R,1K,1DK,1LDK,2K,2DK,2LDK,3K,3DK,3LDK,4K,4DK,pref_cd,lon,lat
入間市,,5.06,,,,,,,,,,,11.0,139.39029399999998,35.842904
仏子,,4.17,,,,,,,,,,,11.0,139.36011499999998,35.83769
元加治,,4.07,,7.33,,5.32,6.72,,,,,,11.0,139.345316,35.840579999999996
飯能,4.11,5.12,,,,5.3,,,,,,,11.0,139.318824,35.851189
西武新宿,7.46,8.71,12.76,,,,,,,,,,13.0,139.7,35.696253999999996
下落合,7.27,8.31,10.05,13.92,11.84,11.82,20.07,,,,,,13.0,139.695391,35.715846
中井,6.49,8.06,10.03,12.7,9.75,11.6,17.44,,,,,,13.0,139.68696699999998,35.715106
新井薬師前,7.03,7.73,9.91,12.73,8.84,11.49,16.68,,,,,,13.0,139.672582,35.715778
沼袋,6.09,7.26,9.29,11.95,9.4,11.57,18.91,,,15.0,,,13.0,139.663841,35.719458
野方,6.19,7.23,8.48,11.47,,10.77,15.84,,,,,,13.0,139.652733,35.719658
都立家政,5.95,7.12,8.78,11.23,,10.01,14.1,,,,,,13.0,139.644839,35.722313
鷺ノ宮,6.17,7.28,8.89,11.28,8.32,9.7,14.21,,,,,,13.0,139.63891999999998,35.722605
下井草,6.4,6.97,8.35,11.08,,9.76,13.96,,,,,,13.0,139.624688,35.723852
井荻,6.76,6.77,9.49,12.63,12.05,8.99,16.4,,,16.25,,,13.0,139.615303,35.72469
上井草,5.87,6.44,,9.25,6.6,9.21,11.93,,,,,,13.0,139.602937,35.725326
上石神井,6.67,7.19,8.72,9.5,8.35,9.97,10.9,,11.97,,,,13.0,139.592266,35.726189
武蔵関,6.68,6.55,8.63,11.06,,9.19,14.25,,,14.92,,,13.0,139.576417,35.7276
東伏見,5.65,6.71,9.48,9.52,6.5,7.89,,,,,,,13.0,139.56352900000002,35.728761
西武柳沢,4.93,5.96,6.65,8.03,,7.67,8.68,,,,,,13.0,139.552477,35.728621000000004
田無,5.51,6.24,7.71,9.15,,7.6,11.86,,,12.15,,,13.0,139.53925900000002,35.727307
花小金井,5.68,5.8,,9.87,,7.16,15.99,,,14.08,,,13.0,139.513228,35.726129
小平,4.08,4.88,,8.98,,7.0,,,,,,,13.0,139.48849099999998,35.736963
久米川,4.73,6.65,,8.95,,,15.5,,,,,,13.0,139.472653,35.749575
東村山,4.41,4.92,,,,7.33,,,,,,,13.0,139.465839,35.760059999999996
航空公園,4.22,5.1,,7.64,,,7.85,,,,,,11.0,139.465641,35.798272
新所沢,4.34,5.76,,7.85,7.18,8.2,,,,,,,11.0,139.457069,35.805854
入曽,3.65,5.32,,7.3,,5.83,,,,,,,11.0,139.427304,35.832481
狭山市,3.4,4.62,,7.12,,6.88,8.71,,,,,,11.0,139.413015,35.856936
新狭山,3.54,5.08,6.93,,,,,,,8.25,,,11.0,139.433499,35.873993
南大塚,,4.76,,6.01,,,7.16,,,,,,11.0,139.45418899999999,35.889663
本川越,5.3,5.3,7.08,8.37,5.95,6.81,,,,,,,11.0,139.481125,35.913524
萩山,3.75,4.22,,,,,9.25,,,,,,13.0,139.476903,35.740759000000004
小川,4.36,6.04,,7.32,,6.77,,,,,,,13.0,139.463493,35.737573
東大和市,3.72,4.96,,,6.77,7.02,8.05,,,,,,13.0,139.434249,35.732828999999995
玉川上水,4.04,4.36,,8.57,,6.87,,,,,,,13.0,139.41843500000002,35.731751
武蔵砂川,4.99,5.21,,6.85,,6.07,7.89,,,7.43,,,13.0,139.392319,35.728876
西武立川,,4.8,,7.3,,,,,,8.21,,,13.0,139.370124,35.7262
新桜台,5.96,7.1,9.4,12.24,7.89,9.47,,,,,,,13.0,139.6683,35.74077
一橋学園,4.32,5.18,6.79,8.5,,6.97,8.43,,,11.17,,,13.0,139.48003899999998,35.72217
青梅街道,4.45,5.28,,,,7.21,8.31,,,,,,13.0,139.476628,35.730979999999995
八坂,3.79,6.46,,8.77,,7.12,,,8.23,,,,13.0,139.467676,35.744925
武蔵大和,,4.44,,6.3,,5.68,7.4,,,,,,13.0,139.444008,35.756427
多摩湖,,,,,,,,,,,,,13.0,139.442747,35.765881
新小金井,5.84,5.88,6.8,9.8,,8.32,,,,,,,13.0,139.526603,35.695908
多磨,4.85,5.82,,8.8,,7.01,,,,,,,13.0,139.51713,35.676821000000004
白糸台,4.68,6.42,,8.58,7.2,7.89,9.72,,,,,,13.0,139.509862,35.666517
競艇場前,,5.02,,8.33,5.84,,,,,,,,13.0,139.499721,35.656232
是政,,5.26,,8.64,,,12.6,,,,,,13.0,139.48859199999998,35.656242
恋ヶ窪,5.18,6.17,8.53,7.99,,6.9,,,,,,,13.0,139.463944,35.711385
鷹の台,3.93,5.4,,8.5,,,,,,,,,13.0,139.461155,35.723096999999996
豊島園,6.62,6.85,8.97,15.16,,9.56,20.09,,,18.44,,,13.0,139.647979,35.742053999999996
西武園ゆうえんち,,,,,,,,,,,,,11.0,139.440166,35.769042
西武球場前,,,,,,,,,,,,,11.0,139.41966000000002,35.77093
西武園,,,,,,,,,,,,,13.0,139.448904,35.767684
新宿西口,11.49,9.81,,,,,,,,,,,13.0,139.69915500000002,35.693315000000005
若松河田,7.91,9.33,10.96,19.38,13.4,14.26,29.88,,,28.55,,,13.0,139.718184,35.699218
牛込柳町,9.68,9.47,12.51,19.32,,,28.06,,,33.61,,,13.0,139.725027,35.699518
牛込神楽坂,10.66,10.04,13.2,20.19,15.13,,28.87,,,50.88,,,13.0,139.735802,35.700851
春日,9.36,9.26,12.94,17.95,8.5,19.64,25.93,,23.2,39.42,,,13.0,139.75325,35.709598
上野御徒町,10.67,9.51,,16.69,,,,,,,,,13.0,139.77433200000002,35.707893
新御徒町,8.93,10.12,12.33,15.61,,16.77,20.32,,,26.03,,,13.0,139.781958,35.707045
蔵前,9.37,9.94,12.0,16.18,10.69,17.46,20.13,,,25.92,,,13.0,139.790931,35.703236
森下,8.58,9.32,11.51,15.21,9.31,11.33,19.09,,,25.77,,,13.0,139.797042,35.68796
勝どき,12.02,10.12,14.74,18.44,12.86,15.43,26.56,,,26.5,,,13.0,139.776442,35.658507
築地市場,11.69,10.47,14.49,18.56,,,22.94,,,,,,13.0,139.76691499999998,35.664895
汐留,14.02,12.31,,22.76,,18.33,29.51,,,,,,13.0,139.760642,35.663703000000005
大門,12.21,11.39,16.6,19.55,,19.67,31.58,,,29.61,,,13.0,139.75466,35.656785
赤羽橋,11.78,11.58,14.49,23.59,11.76,16.41,39.55,,,88.75,,,13.0,139.743642,35.655007
国立競技場,11.83,12.57,14.25,23.97,,,29.96,,,,,,13.0,139.714932,35.679831
都庁前,9.39,10.02,11.79,22.91,,,29.84,,,,,,13.0,139.69257,35.690551
西新宿五丁目,8.73,9.15,11.84,16.47,8.55,13.1,23.84,,,29.69,,,13.0,139.684304,35.689797999999996
落合南長崎,6.83,7.82,8.99,12.85,9.22,10.63,13.7,,,,,,13.0,139.683303,35.723608
新江古田,6.9,7.33,9.69,14.77,8.81,10.98,15.68,,,21.27,,,13.0,139.67065300000002,35.732538
練馬春日町,6.52,7.46,10.09,12.19,,9.32,14.17,,,,,,13.0,139.64023600000002,35.751452
光が丘,6.96,6.59,,10.36,,,,,,,,,13.0,139.628603,35.758526
三田,10.77,10.48,14.22,19.96,,15.27,32.61,,,43.8,,,13.0,139.748775,35.648179999999996
芝公園,12.3,10.48,13.81,20.07,,,30.85,,,,,,13.0,139.749824,35.654074
御成門,11.99,10.97,16.59,21.68,,,34.25,,,,,,13.0,139.75153500000002,35.661215000000006
内幸町,12.35,10.84,12.12,,,,,,,,,,13.0,139.75561000000002,35.66975
白山,8.61,8.45,12.65,15.76,8.87,12.05,23.03,,,35.2,,,13.0,139.752136,35.721408000000004
千石,8.38,8.92,10.36,15.67,10.01,13.07,20.29,15.93,,,,,13.0,139.744792,35.727957
西巣鴨,6.97,7.97,9.28,12.72,8.98,12.2,18.15,,,,,,13.0,139.728712,35.743508
新板橋,6.3,8.56,9.3,12.71,9.23,9.93,21.22,,,,13.5,,13.0,139.720101,35.748785
板橋区役所前,7.1,7.89,9.28,12.94,8.27,10.55,14.08,,,18.59,,,13.0,139.710102,35.751284000000005
板橋本町,6.48,7.62,9.08,11.35,8.52,10.99,15.91,,,23.17,,,13.0,139.705535,35.761339
本蓮沼,6.35,7.1,10.13,12.61,9.12,10.45,16.62,,11.17,18.83,,,13.0,139.702324,35.768782
志村坂上,6.44,7.01,9.96,12.24,8.18,8.28,16.25,,,16.91,,,13.0,139.69538,35.775725
志村三丁目,5.7,7.03,8.3,9.81,7.11,8.37,11.58,,,15.08,,,13.0,139.68593700000002,35.777390999999994
蓮根,6.33,7.24,8.72,10.81,6.78,8.32,14.56,,,13.93,,,13.0,139.678993,35.784335
西台,6.46,7.27,7.82,11.2,6.91,7.71,13.48,,,13.88,,,13.0,139.673971,35.78699
高島平,6.87,7.2,8.07,9.74,7.24,8.67,,,9.66,,,,13.0,139.661216,35.789056
新高島平,4.98,6.89,7.93,10.91,6.62,8.9,9.82,,9.66,,,,13.0,139.654275,35.790189
西高島平,6.29,7.17,8.37,,,7.32,,,,10.39,,,13.0,139.64594,35.791833000000004
曙橋,9.0,10.01,13.27,18.93,,,27.33,,,,,,13.0,139.722881,35.692402
市ヶ谷,9.6,10.04,14.63,19.08,13.74,,31.06,,,57.83,,,13.0,139.737639,35.691556
岩本町,10.29,10.31,14.27,17.04,,19.53,24.13,,,,,,13.0,139.77586599999998,35.695534
馬喰横山,10.06,10.08,15.04,17.17,,17.44,22.79,,17.5,,,,13.0,139.782768,35.69212
浜町,10.67,9.94,12.3,17.74,,16.3,24.74,,,,,,13.0,139.788154,35.688516
菊川,8.52,9.18,11.78,14.5,10.91,12.93,18.84,,,,,,13.0,139.806016,35.688379
西大島,7.89,8.43,10.01,11.64,9.89,11.24,16.37,,,16.01,,,13.0,139.826206,35.689349
大島,7.37,8.87,8.64,11.87,8.82,9.67,14.18,,,16.82,,,13.0,139.83565,35.689904999999996
東大島,6.32,8.9,,10.05,8.58,,,,,,,13.9,13.0,139.84596299999998,35.690355
船堀,6.24,7.58,,11.11,,8.69,12.23,,,,,,13.0,139.864258,35.683795
一之江,6.23,6.7,7.34,12.31,,8.44,14.01,,,,,,13.0,139.882934,35.686054999999996
瑞江,6.65,6.49,7.23,10.84,,8.78,11.91,,,12.79,,,13.0,139.89761000000001,35.693318
篠崎,6.06,6.62,7.57,10.41,,8.33,11.77,,10.7,,,,13.0,139.903698,35.706016999999996
西馬込,8.2,8.06,10.22,13.41,,12.14,18.29,,,20.78,,,13.0,139.705942,35.586859000000004
馬込,7.81,7.97,10.22,13.6,12.11,11.18,14.49,,,,,,13.0,139.711772,35.596435
戸越,8.74,9.41,11.63,14.98,9.83,13.81,21.05,,,,,,13.0,139.716495,35.614633000000005
高輪台,10.15,9.7,13.54,17.88,18.72,,29.68,,,41.39,,,13.0,139.73030500000002,35.631679
泉岳寺,12.48,10.78,15.04,20.67,,,26.88,,,,,,13.0,139.74002,35.638692
宝町,9.57,10.02,14.54,17.93,,,26.55,,,,,,13.0,139.77176699999998,35.675461
東日本橋,8.81,10.25,12.21,16.9,,18.83,24.44,,,,,,13.0,139.784821,35.692126
本所吾妻橋,9.15,9.62,10.39,16.02,,11.56,17.58,,,20.6,,,13.0,139.804624,35.70858
三ノ輪橋,7.71,8.02,9.03,13.67,,10.03,14.96,,,,,,13.0,139.791412,35.732248
荒川一中前,6.29,7.74,7.88,12.98,,,,,,,,,13.0,139.788988,35.733659
荒川区役所前,,7.93,7.74,12.99,,,14.6,,,,,,13.0,139.78645600000002,35.73493
荒川二丁目,,7.67,,,,,,,,,,,13.0,139.784696,35.738623
荒川七丁目,5.92,7.89,,,,,,,,,,,13.0,139.78417,35.741975
町屋駅前,6.33,7.34,,10.42,,,,,,,,,13.0,139.781145,35.74275
町屋二丁目,6.19,7.03,,,,,,,,,,,13.0,139.776625,35.743837
東尾久三丁目,6.17,6.78,7.61,,,,,,,,,,13.0,139.77438600000002,35.745398
熊野前,5.92,7.03,7.82,12.69,,8.97,14.2,,11.8,,,,13.0,139.769204,35.749212
宮ノ前,6.26,6.99,,10.58,6.38,,,,,,,,13.0,139.76495500000001,35.750135
小台,5.98,6.72,7.5,10.33,7.65,8.87,,,,,,,13.0,139.761779,35.750578999999995
荒川遊園地前,5.14,7.3,,11.23,,9.0,,,,,,,13.0,139.757767,35.750744
荒川車庫前,6.24,7.14,,10.2,,,,,,,,,13.0,139.752617,35.750909
梶原,6.11,6.31,,,,,,,,,,,13.0,139.747403,35.751162
栄町,6.6,6.65,,10.41,,,,,,,,,13.0,139.742124,35.750909
王子駅前,6.86,8.32,,,,,,,,,,,13.0,139.737661,35.753199
飛鳥山,7.32,8.41,7.23,,,,,,,,,,13.0,139.737382,35.750248
滝野川一丁目,5.94,7.2,,13.07,,,,,,,,,13.0,139.735376,35.747374
西ヶ原四丁目,6.68,8.06,,12.61,,,,,,,,,13.0,139.732779,35.744501
新庚申塚,6.7,7.58,,,,,,,,,,,13.0,139.730451,35.741347999999995
庚申塚,7.22,9.08,11.57,11.8,,,,,,,,,13.0,139.72974299999998,35.739563000000004
巣鴨新田,7.35,8.08,9.35,13.77,,10.08,19.61,,,,,,13.0,139.727769,35.735488000000004
大塚駅前,7.46,8.65,9.66,13.81,,11.53,,,,,,,13.0,139.729593,35.732082
向原,6.89,8.28,11.79,15.55,9.85,10.78,,,,,,,13.0,139.724894,35.728938
東池袋四丁目,,8.95,,,,,,,,,,,13.0,139.720012,35.72528
都電雑司ヶ谷,6.44,8.53,,,,,,,,,,,13.0,139.718006,35.724261
鬼子母神前,,8.32,,,,,,,,,,,13.0,139.714916,35.720403000000005
学習院下,7.59,9.55,,,,,,,,,,,13.0,139.71247,35.716248
面影橋,7.65,7.91,,14.69,,,,,,,,,13.0,139.714444,35.712981
赤土小学校前,6.99,8.73,8.7,11.8,8.15,10.38,15.43,,,,,,13.0,139.76898899999998,35.742453999999995
足立小台,4.95,7.15,,,,8.87,,,,,,,13.0,139.77038100000001,35.754658
扇大橋,6.85,6.53,,10.46,,8.26,9.74,,,,,,13.0,139.77080800000002,35.763897
高野,7.59,6.11,7.5,10.02,,7.89,12.91,,,,,,13.0,139.770679,35.768359000000004
江北,6.23,6.79,8.16,9.13,,7.03,12.9,,,,,,13.0,139.770306,35.774021000000005
西新井大師西,5.75,6.74,7.64,9.43,,7.9,,,,,,,13.0,139.770094,35.781504999999996
谷在家,5.35,6.58,7.97,9.07,,7.38,,,,,,,13.0,139.770043,35.788774
舎人公園,5.97,6.4,8.3,8.49,,,9.98,,,,,,13.0,139.770183,35.79623
舎人,6.73,6.31,,8.4,7.79,8.33,9.37,,,,,,13.0,139.770108,35.8057
見沼代親水公園,5.51,5.83,,8.38,7.9,9.22,,,,11.66,,,13.0,139.77071899999999,35.814544
初台,8.87,9.67,13.35,17.65,12.48,15.88,28.41,,,,,,13.0,139.686354,35.68123
幡ヶ谷,8.74,8.78,13.07,15.36,,,18.65,,,,,,13.0,139.676183,35.677061
笹塚,8.45,8.86,12.69,16.27,8.77,12.32,21.73,,,33.18,,,13.0,139.667251,35.673758
代田橋,7.14,8.55,10.81,14.62,10.68,10.66,17.63,,,,,,13.0,139.659413,35.671092
明大前,7.02,7.8,10.14,14.68,9.83,9.87,22.91,,,27.82,,,13.0,139.650352,35.668758000000004
桜上水,6.67,7.63,9.51,13.66,,11.0,,,,,,,13.0,139.63128999999998,35.66768
上北沢,6.68,7.78,9.13,12.81,,11.65,,,,,,,13.0,139.62329,35.668857
八幡山,6.45,7.35,9.12,11.89,9.04,10.37,16.27,,,,,,13.0,139.614927,35.669982
芦花公園,5.96,7.47,10.31,12.95,,10.71,15.76,,,,,,13.0,139.608247,35.670479
千歳烏山,7.15,7.7,10.24,12.36,8.69,10.01,17.62,,,,,,13.0,139.60067,35.667921
仙川,7.53,7.04,9.74,11.91,9.8,10.17,14.83,,,18.5,,,13.0,139.584908,35.662257000000004
つつじヶ丘,6.61,6.77,8.43,11.32,,10.68,13.82,,,16.73,,,13.0,139.575103,35.657936
柴崎,5.66,6.43,8.1,10.68,,9.6,12.2,,,17.48,,,13.0,139.56658000000002,35.653997
国領,5.51,6.51,,10.74,,9.34,14.88,,8.16,,,,13.0,139.55803600000002,35.650087
布田,5.88,6.6,6.38,10.68,7.85,9.25,15.48,,11.58,13.29,,,13.0,139.551557,35.649904
調布,6.31,6.87,7.68,13.8,8.38,9.97,,,,17.75,,,13.0,139.54398799999998,35.652181
西調布,5.26,5.99,5.84,10.09,,7.44,,,,11.87,,,13.0,139.529822,35.657169
飛田給,6.22,6.06,6.44,,6.95,8.03,11.58,,,16.67,,,13.0,139.523666,35.660121000000004
武蔵野台,5.04,5.84,7.5,8.87,7.28,7.89,10.24,,8.5,,,,13.0,139.51128899999998,35.664159000000005
多磨霊園,4.48,5.93,,9.31,,8.51,10.39,,,,,,13.0,139.502615,35.666197
東府中,4.23,6.23,6.43,10.03,,7.85,10.56,,,,,,13.0,139.495257,35.668766
府中,6.39,7.05,6.83,10.92,,9.06,12.27,,,14.56,,,13.0,139.4799,35.672245000000004
中河原,5.65,5.94,,8.89,,7.57,,,,,,,13.0,139.457602,35.659549
聖蹟桜ヶ丘,5.5,6.16,,9.44,,,12.53,,,16.92,,,13.0,139.446979,35.650814000000004
百草園,3.76,4.54,,8.15,,6.39,,,,,,,13.0,139.431285,35.657362
高幡不動,4.34,5.0,6.28,8.62,,7.12,,,8.33,9.26,,,13.0,139.41295300000002,35.662361
南平,6.23,4.98,4.71,7.7,6.45,,8.01,,8.57,10.31,,,13.0,139.392008,35.654559000000006
平山城址公園,3.8,4.73,,7.61,,6.7,8.85,,,,,,13.0,139.379926,35.647371
長沼,3.53,4.31,7.1,7.5,,,8.39,,10.78,9.49,,,13.0,139.365849,35.642788
北野,4.38,5.13,,7.61,6.69,,10.7,,7.57,10.95,,,13.0,139.354489,35.644479
京王八王子,4.63,6.21,7.54,10.94,6.27,7.16,12.06,,7.97,,,,13.0,139.343851,35.657416
神泉,10.78,12.23,13.97,20.74,,,31.21,,,86.9,,,13.0,139.693579,35.657244
駒場東大前,9.13,9.46,12.93,19.8,,,30.24,,,,,,13.0,139.68430800000002,35.65868
池ノ上,8.14,8.22,9.99,15.42,10.36,,23.93,,,29.33,,,13.0,139.67344,35.660402000000005
下北沢,9.87,8.7,9.88,19.59,10.1,,26.87,,,41.99,,,13.0,139.66691,35.661539000000005
新代田,8.63,8.08,7.15,20.84,9.21,,28.62,,,,,,13.0,139.660524,35.662593
東松原,7.14,7.44,9.42,13.8,,12.49,,,,,,,13.0,139.65553500000001,35.662634000000004
永福町,6.72,7.61,10.07,13.05,8.67,11.68,18.86,,,19.98,,,13.0,139.64273300000002,35.67629
西永福,6.91,7.34,9.4,12.9,6.65,11.16,19.5,,14.3,22.33,,,13.0,139.634936,35.678917999999996
浜田山,6.46,7.58,9.17,14.22,,,17.79,,,24.55,,,13.0,139.627528,35.681603
高井戸,6.75,7.51,8.48,11.99,,,15.75,,,,,,13.0,139.615115,35.683253
富士見ヶ丘,6.17,7.14,,11.94,,9.91,,,,,,,13.0,139.607072,35.684805
久我山,6.48,7.15,10.05,12.56,,11.51,16.16,,,19.5,,,13.0,139.599211,35.688138
三鷹台,5.9,6.58,6.66,11.43,7.8,11.14,13.72,,,19.8,,,13.0,139.58929799999999,35.692046000000005
井の頭公園,6.44,7.0,9.23,14.44,9.2,,17.88,,,,,,13.0,139.583112,35.697303999999995
京王多摩川,5.34,6.28,7.45,10.28,7.89,7.85,11.85,,,,,,13.0,139.536606,35.644498999999996
京王稲田堤,4.84,5.67,5.71,8.48,6.91,7.47,9.83,,9.52,,,,14.0,139.531099,35.633895
京王よみうりランド,3.96,5.1,6.55,8.08,,,9.74,,,,,,13.0,139.517597,35.632934000000006
稲城,4.11,5.3,,9.29,,7.22,12.96,,,9.74,,,13.0,139.500398,35.636165999999996
若葉台,,5.73,,11.85,,,13.11,,,,,,14.0,139.472189,35.619325
京王永山,5.68,5.26,,9.26,,6.85,11.95,,,,,,13.0,139.448204,35.630102
京王多摩センター,5.89,6.56,,,,,,,,14.67,,,13.0,139.42401999999998,35.62518
京王堀之内,4.58,4.66,,9.28,,,,,,8.85,,,13.0,139.40031399999998,35.624438
南大沢,4.15,4.69,6.42,9.03,,,8.3,,,12.66,,,13.0,139.3798,35.6141
多摩境,5.83,5.16,,8.12,,,,,6.67,,,,13.0,139.36698700000002,35.601826
京王片倉,3.97,4.6,4.67,7.7,5.76,6.29,8.96,,7.98,,,,13.0,139.33703500000001,35.644343
山田,3.97,3.99,,6.65,,,,,7.8,,,,13.0,139.32108200000002,35.644411
めじろ台,4.38,5.48,,,,7.33,,,,,,,13.0,139.308446,35.643601000000004
狭間,4.07,4.4,3.81,,,6.54,,,7.38,10.06,,,13.0,139.293808,35.640637
高尾山口,,,,,,,,,,,,,13.0,139.269856,35.632377000000005
多摩動物公園,2.69,4.3,,,3.6,,,,,,,,13.0,139.404627,35.649215000000005
府中競馬正門前,6.18,6.72,,11.4,,8.37,,,,,,,13.0,139.485019,35.668288000000004
京成上野,6.84,,,16.68,,,,,,,,,13.0,139.773571,35.711232
新三河島,6.83,7.72,8.69,12.69,7.21,10.31,15.4,,,19.68,,,13.0,139.77383400000002,35.737140000000004
京成町屋,6.18,7.24,7.8,12.0,8.71,10.46,,,,,,,,,
千住大橋,6.31,7.63,8.41,11.87,7.72,8.41,12.6,,,,,,13.0,139.79693400000002,35.74243
京成関屋,6.26,7.24,8.15,10.94,6.73,8.71,13.16,,,,,,13.0,139.81183000000001,35.744008
堀切菖蒲園,5.89,6.24,7.29,9.34,6.64,7.63,10.02,,12.0,,,,13.0,139.827545,35.747648999999996
お花茶屋,6.28,7.14,,,,8.14,11.1,,,13.03,,,13.0,139.83988,35.747585
青砥,7.17,7.29,7.71,10.19,7.25,9.53,12.94,,,,,,13.0,139.856292,35.745883
京成高砂,5.96,6.72,7.18,9.19,5.82,7.98,10.39,,10.54,,,,13.0,139.866875,35.750932
京成小岩,5.89,6.52,7.04,8.76,6.82,8.48,11.52,,10.66,,,,13.0,139.88371,35.742158
江戸川,5.93,6.12,6.02,8.84,,8.84,,,,15.0,,,13.0,139.896226,35.737722999999995
国府台,6.5,6.04,5.84,7.81,6.54,7.45,16.2,,13.0,21.64,,,12.0,139.90322,35.736301
市川真間,6.32,6.41,7.04,9.62,7.06,8.34,11.55,,,,,,12.0,139.91171699999998,35.73121
菅野,4.83,5.13,7.18,8.76,6.24,6.3,,,,,,,12.0,139.919413,35.728272
京成八幡,6.36,6.72,7.89,9.64,7.12,8.57,10.98,,9.55,,,,12.0,139.92816000000002,35.723811
鬼越,5.65,5.9,6.47,9.59,6.41,7.36,10.17,,,,,,12.0,139.93793200000002,35.719776
京成中山,5.17,6.49,7.87,9.43,5.58,6.7,,,,12.63,,,12.0,139.94420300000002,35.716998
東中山,4.75,6.07,7.43,8.27,,6.69,11.13,,,13.2,,,12.0,139.952683,35.714385
京成西船,6.42,6.49,7.78,9.59,7.22,8.93,,,8.24,,,,12.0,139.95886299999998,35.711627
海神,7.02,6.09,,8.08,5.72,6.15,9.72,,,10.98,,,12.0,139.97188799999998,35.705888
京成船橋,6.18,6.63,7.05,11.58,5.82,8.11,12.88,6.77,,16.87,,,12.0,139.985451,35.700161
大神宮下,5.42,5.85,6.92,9.01,7.25,7.26,,,,,,,12.0,139.991431,35.693945
船橋競馬場,5.14,6.14,,8.79,5.45,,8.82,,,,,,12.0,139.997998,35.689606
谷津,5.75,5.54,,8.31,5.59,,,,8.5,10.71,,,12.0,140.00765800000002,35.685257
京成津田沼,5.94,5.69,6.57,9.92,,7.03,10.9,,,12.15,,,12.0,140.024823,35.683640000000004
京成大久保,4.52,4.8,5.85,8.3,,6.78,8.48,,,,,,12.0,140.048629,35.686015999999995
実籾,4.77,4.46,,7.8,,,,,,,,,12.0,140.068289,35.686852
八千代台,4.59,6.1,4.63,6.36,,,6.87,,,,,,12.0,140.09094199999998,35.701465
京成大和田,5.19,4.06,4.6,6.37,,4.95,6.77,,5.87,,,,12.0,140.108578,35.712309000000005
勝田台,,5.15,4.45,7.21,5.08,,7.56,,6.05,,,,12.0,140.126053,35.715445
志津,3.17,4.17,,6.88,,5.12,6.85,,6.23,8.54,,,12.0,140.144982,35.717406
ユーカリが丘,4.08,3.83,,6.83,,,,,,,,,12.0,140.156354,35.721801
京成臼井,,4.84,,6.54,,,,,6.4,,,,12.0,140.180796,35.730017
京成佐倉,,5.05,,7.43,,,6.13,,,,,,12.0,140.229633,35.725204999999995
大佐倉,,,,,,,,,,,,,12.0,140.25079,35.729908
京成酒々井,,5.12,,,,5.53,,,,,,,12.0,140.27013200000002,35.736867
宗吾参道,5.9,5.31,,6.05,,4.6,,,,,,,12.0,140.280975,35.752669
公津の杜,,6.26,6.9,7.44,,6.48,8.38,,,,,,12.0,140.294904,35.760446
京成成田,12.91,6.12,,6.88,,6.01,,,,,,,12.0,140.315473,35.776308
東成田,,,,,,,,,,,,,12.0,140.387225,35.770091
空港第２ビル,,,,,,,,,,,,,,,
成田空港,,,,,,,,,,,,,,,
京成曳舟,6.97,7.67,8.88,12.26,,9.35,18.64,,,,,,13.0,139.82001200000002,35.718441
八広,6.85,7.7,9.06,12.45,,8.94,,,,,,,13.0,139.828738,35.727687
四ツ木,6.01,6.88,8.5,9.92,6.77,10.18,10.24,,,14.15,,,13.0,139.834918,35.731962
京成立石,5.85,6.91,7.44,8.76,6.54,8.61,11.39,,,,,,13.0,139.848558,35.738281
柴又,5.43,6.1,7.14,8.74,,7.6,10.36,,,,,,13.0,139.87518799999998,35.756322999999995
京成金町,5.26,6.13,6.49,9.98,6.17,7.76,10.3,,,13.54,,,13.0,139.87038700000002,35.768471000000005
新鎌ヶ谷,6.27,6.02,,7.93,,6.27,10.04,,,6.0,,,12.0,139.999455,35.780221000000004
千葉ニュータウン中央,,,,,,,,,,,,,12.0,140.116159,35.800175
印旛日本医大,,,,,,,,,,,,,12.0,140.203112,35.787512
成田湯川,,,,,,,,,,,,,12.0,140.291596,35.799115
北池袋,7.25,8.43,10.33,14.94,8.59,8.69,17.74,,,,,,13.0,139.716749,35.741283
下板橋,7.72,8.19,9.92,13.0,8.82,9.94,,,,,,,13.0,139.714785,35.745721
大山,7.0,7.75,8.43,11.41,8.91,9.59,15.2,,,18.43,,,13.0,139.702589,35.748398
中板橋,7.26,7.47,8.99,10.65,7.41,9.45,12.18,,,,,,13.0,139.694628,35.756214
ときわ台,7.3,7.44,8.64,11.74,8.72,9.11,,,,,,,13.0,139.68901499999998,35.758771
上板橋,6.44,7.26,9.58,10.38,8.69,9.12,12.83,,11.55,,,,13.0,139.67641,35.763596
東武練馬,7.0,7.52,8.55,11.41,,,,,,,,,13.0,139.66196399999998,35.768698
下赤塚,6.84,7.44,7.58,12.84,8.38,8.66,13.14,,11.2,,,,13.0,139.644482,35.770558
成増,6.57,6.89,7.92,11.15,7.1,9.37,12.02,,10.99,14.24,,,13.0,139.632708,35.777722999999995
朝霞,5.88,5.86,5.86,9.37,,7.93,13.74,,,16.97,,,11.0,139.600321,35.796735999999996
朝霞台,4.67,6.04,,9.5,6.6,7.89,10.35,,,11.03,,,11.0,139.587189,35.814328
志木,5.05,5.57,8.03,10.25,,,11.82,,,13.1,,,11.0,139.575367,35.822105
柳瀬川,,4.71,,8.06,,,,,,8.2,,,11.0,139.562071,35.830723
みずほ台,5.43,5.34,5.56,7.61,,6.98,8.48,,,,,,11.0,139.55078,35.838233
鶴瀬,4.38,5.34,,8.03,,7.68,,,,9.14,,,11.0,139.539347,35.845776
ふじみ野,5.44,6.46,6.84,8.62,,7.89,9.64,,,11.59,,,11.0,139.52338899999998,35.860735
