station_name,1R,1K,1DK,1LDK,2K,2DK,2LDK,3K,3DK,3LDK,4K,4DK,pref_cd,lon,lat,travel_time_train,travel_time_bicycle
海浜幕張,7.9,,,,,,,,,,,,12.0,140.04191699999998,35.648373,58,161
検見川浜,,,,,,,,,,,,,12.0,140.058888,35.637291,60,173
稲毛海岸,7.36,6.81,,,,,,,,,,,12.0,140.074034,35.629501,63,181
千葉みなと,6.14,6.18,6.57,8.25,,,12.03,,,16.59,,,12.0,140.10341,35.606171999999994,66,194
蘇我,5.89,5.95,6.08,8.95,,6.07,11.21,,7.75,10.48,,,12.0,140.130767,35.582065,76,213
土呂,,5.81,,9.59,,6.1,11.18,,,9.31,,,11.0,139.63214,35.931997,45,139
東大宮,4.77,5.14,7.3,8.79,,,8.53,,6.25,8.32,,,11.0,139.640291,35.948751,43,147
蓮田,,4.69,,,,,8.03,,7.02,,,,11.0,139.65301599999998,35.981272,47,171
白岡,6.27,5.5,,7.13,,5.38,,,,,,,11.0,139.666826,36.01774,56,184
新白岡,,5.28,,6.8,,,,,,,,,11.0,139.67208,36.038732,59,196
久喜,4.28,5.15,,6.13,,5.4,,,,,,,11.0,139.67727,36.06568400000001,55,212
東鷲宮,,,,,,,,,,,,,11.0,139.67913,36.08942800000001,61,229
栗橋,,5.16,,,,4.77,5.87,,,,,,11.0,139.694177,36.13685200000001,66,254
相模湖,,,,,,,,,,,,,14.0,139.1885,35.617335,76,222
藤野,,,,,,,,,,,,,14.0,139.15239,35.615918,80,248
新日本橋,11.7,10.21,15.31,16.78,,,,,,,,,13.0,139.77323,35.688687,26,33
馬喰町,9.79,10.62,13.78,17.05,,20.19,23.5,,,,,,13.0,139.78238000000002,35.693365,28,39
東千葉,5.42,5.11,5.78,8.14,5.0,5.84,9.1,,,,,,12.0,140.122261,35.61701400000001,79,199
都賀,4.21,4.48,5.32,6.97,4.22,5.9,6.9,,7.08,6.9,,,12.0,140.149222,35.636088,83,211
四街道,5.6,5.09,,6.39,,5.16,,,,,,,12.0,140.165023,35.662756,87,211
物井,,4.26,,7.4,,,,,,,,,12.0,140.20026299999998,35.68566,91,242
佐倉,5.5,5.19,,6.98,,4.86,7.86,,,,,,12.0,140.226722,35.709743,95,238
南酒々井,,,,,,,,,,,,,12.0,140.267828,35.704217,104,258
榎戸,,4.95,,,,,,,,,,,12.0,140.288136,35.683967,108,271
八街,,,,,,4.5,5.83,,,,,,12.0,140.317304,35.66322800000001,112,287
日向,,,,,,,,,,,,,12.0,140.362447,35.628402,123,312
成東,,4.38,,,,,,,,,,,12.0,140.410109,35.608513,129,332
松尾,,,,,,,,,,,,,12.0,140.45758700000002,35.63604,135,353
横芝,,,,,,,,,,,,,12.0,140.490736,35.66173900000001,140,362
飯倉,,,,,,4.86,,,,,,,12.0,140.52232800000002,35.685638,153,378
八日市場,,,,,,,,,,,,,12.0,140.552419,35.699317,157,389
干潟,,,,,,,,,,,,,12.0,140.603304,35.718308,162,409
旭,,,,,,,,,,,,,12.0,140.65504099999998,35.721831,170,431
飯岡,,,,,,,,,,,,,12.0,140.683896,35.729339,173,443
倉橋,,,,,,,,,,,,,12.0,140.71401799999998,35.737836,177,465
猿田,,,,,,,,,,,,,12.0,140.7374,35.747383,180,472
松岸,,3.88,,,,,,,,,,,12.0,140.795143,35.739386,189,505
銚子,,3.84,,,,,,,,,,,12.0,140.827557,35.729449,162,506
西立川,4.83,5.57,,,,7.8,14.36,,,,,,13.0,139.39355600000002,35.70352600000001,54,122
東中神,4.8,6.18,5.32,8.3,5.0,,,,,,,,13.0,139.384529,35.706337,56,126
中神,4.51,6.19,,8.36,,6.54,,,,,,,13.0,139.375816,35.709058,58,129
昭島,6.0,4.95,,8.44,,7.31,9.15,,,,,,13.0,139.361564,35.713305,60,135
拝島,3.97,4.65,,,,6.71,,,,,,,13.0,139.343468,35.72127800000001,63,144
牛浜,,4.18,,6.89,,6.01,7.68,,7.1,,,,13.0,139.333677,35.734547,66,150
福生,5.83,5.06,4.92,7.42,,6.22,8.44,,6.81,,,,13.0,139.32776299999998,35.742456,68,158
羽村,,5.2,,7.8,,5.83,,,6.16,,,,13.0,139.31618799999998,35.758073,70,166
小作,4.93,5.95,,7.45,,6.51,6.24,,6.37,7.53,,,13.0,139.302233,35.776048,73,175
河辺,5.28,5.22,,7.49,,6.77,8.01,,,,,,13.0,139.284032,35.78473,76,183
東青梅,,3.87,,6.79,,,6.94,,,,,,13.0,139.272841,35.789768,79,188
青梅,,4.65,,,,,,,,,,,13.0,139.258096,35.790512,82,194
宮ノ平,,,,,,,,,,,,,13.0,139.23728899999998,35.787545,92,205
日向和田,,,,,,,,,,,,,13.0,139.229515,35.788665,94,209
石神前,,,,,,,5.13,,,,,,13.0,139.225096,35.79683,96,220
二俣尾,,,,,,,,,,,,,13.0,139.216161,35.803946,98,224
軍畑,,,,,,,,,,,,,13.0,139.207431,35.80738200000001,100,227
沢井,,,,,,,,,,,,,13.0,139.193324,35.80594,103,230
御嶽,,,,,,,,,,,,,13.0,139.18258899999998,35.801468,105,233
川井,,,,,,,,,,,,,13.0,139.16429,35.813697,110,244
古里,,,,,,,,,,,,,13.0,139.152102,35.816247,113,252
鳩ノ巣,,,,,,,,,,,,,13.0,139.12893200000002,35.81512700000001,117,262
白丸,,,,,,,,,,,,,13.0,139.11486100000002,35.811735,119,270
奥多摩,,,,,,,,,,,,,13.0,139.09696100000002,35.809357,122,278
北八王子,,5.5,,,,7.6,,,,,,,13.0,139.363348,35.669232,60,136
小宮,4.23,4.33,,7.86,,4.45,,,6.8,,,,13.0,139.368481,35.685799,64,131
東福生,,4.91,,5.77,,5.94,,,7.09,,,,13.0,139.33594,35.745811,70,156
箱根ケ崎,,4.72,,,,,,,,,,,13.0,139.34680500000002,35.771158,74,169
金子,,,,5.3,,,6.3,,,,,,11.0,139.328546,35.81082199999999,89,191
東飯能,4.74,5.2,,7.53,,,,,,,,,11.0,139.325965,35.85292800000001,83,194
高麗川,,4.42,,,,,6.99,,,,,,11.0,139.33809,35.89632800000001,74,206
毛呂,,4.39,,6.43,,,,,,,,,11.0,139.30923700000002,35.940806,82,226
越生,,3.9,,,,,5.61,,,,,,11.0,139.299437,35.96255900000001,81,237
明覚,,,,,,,,,,,,,11.0,139.28878899999998,36.003309,96,254
小川町,,,,,,,,,,,,,11.0,139.260412,36.05903,20,35
竹沢,,,,,,,,,,,,,11.0,139.229952,36.075466,111,304
折原,,,,,,,,,,,,,11.0,139.19520500000002,36.096296,117,321
寄居,,,,,,,5.66,,,,,,11.0,139.194224,36.118013,107,342
用土,,,,,,,5.71,,,,,,11.0,139.200758,36.153858,127,341
松久,,,,,,,,,,,,,11.0,139.182127,36.172938,131,358
児玉,,4.01,,4.88,,,,,,,,,11.0,139.13582,36.192624,114,377
丹荘,,3.8,,,,,,,,,,,11.0,139.102306,36.216668,125,384
熊川,3.48,4.49,,6.4,,5.73,,,6.86,,,,13.0,139.33584,35.728321,70,147
東秋留,,,,5.5,,,,,,,,,13.0,139.31166499999998,35.725904,73,154
秋川,,4.48,,5.98,,5.58,,,6.31,,,,13.0,139.286715,35.727998,77,163
武蔵引田,,,5.95,6.15,,,,,,,,,13.0,139.26990700000002,35.729711,79,172
武蔵増戸,,3.34,,6.43,,,6.4,,,,,,13.0,139.256355,35.730961,82,178
武蔵五日市,,,,,,,8.8,,,,,,13.0,139.228039,35.732248,103,187
本庄早稲田,5.48,,,,,,,,,,,,,,,9999,351
落合,7.42,8.27,10.84,14.84,9.95,12.0,17.65,,,21.07,,,13.0,139.687284,35.710976,18,28
早稲田,8.06,8.52,11.85,14.48,,12.38,,,,,,,13.0,139.721319,35.705723,19,26
神楽坂,9.44,9.92,12.43,18.12,13.49,13.14,27.49,,,29.9,,,13.0,139.734546,35.70379000000001,20,29
九段下,10.86,10.39,15.17,19.39,,17.9,29.17,,,,,,13.0,139.751948,35.695589,12,28
竹橋,10.04,11.71,,22.24,,,,,,,,,13.0,139.75681699999998,35.690662,20,32
大手町,11.66,10.45,,17.15,,,,,,,,,13.0,139.7662,35.68656400000001,17,26
日本橋,11.62,9.38,16.14,17.58,,,,,,,,,13.0,139.773516,35.68207800000001,20,31
茅場町,10.87,9.52,14.05,17.76,,16.54,23.39,,,32.1,,,13.0,139.78000500000002,35.679752,25,34
門前仲町,9.7,9.56,11.39,13.89,10.66,12.03,21.82,,,,,,13.0,139.796209,35.67185100000001,28,42
木場,9.04,9.38,11.42,12.23,9.27,9.96,16.27,,,18.43,,,13.0,139.807042,35.669351,30,46
東陽町,9.1,9.29,11.26,13.32,9.53,10.82,18.51,,,18.75,,,13.0,139.817596,35.669629,32,51
南砂町,7.14,8.56,9.92,14.08,,,17.43,,,,,,13.0,139.83065,35.668796,34,56
西葛西,6.66,6.97,8.14,11.92,,8.67,12.13,,,14.78,,,13.0,139.859259,35.664631,37,72
葛西,6.75,6.96,8.37,10.36,9.05,9.11,13.02,,,14.63,,,13.0,139.872458,35.663554,39,77
浦安,6.33,6.77,7.3,10.16,7.23,8.53,,,,,,,12.0,139.893193,35.665932,42,85
南行徳,5.67,6.73,7.06,9.85,7.18,7.86,10.94,,,13.26,,,12.0,139.902311,35.672687,44,91
行徳,6.15,6.66,7.02,9.3,,8.49,10.74,,,13.28,,,12.0,139.914254,35.682686,46,99
妙典,6.62,6.38,8.02,9.84,6.7,9.19,11.78,,11.57,13.23,,,12.0,139.92420900000002,35.690935,48,101
原木中山,6.23,5.87,6.93,9.06,,7.23,10.39,,8.18,10.75,,,12.0,139.942029,35.703517,55,103
和光市,6.86,6.14,7.8,10.45,7.14,8.46,14.18,,,18.39,,,11.0,139.612434,35.788507,27,81
地下鉄成増,6.3,6.78,8.65,11.66,6.93,8.79,13.09,,11.22,16.0,,,13.0,139.631497,35.77655700000001,33,73
地下鉄赤塚,6.22,7.3,7.5,12.41,8.46,9.06,13.18,,10.99,,,,13.0,139.644021,35.769939,31,67
平和台,6.38,7.18,8.96,11.2,,9.46,13.58,,11.84,,,,13.0,139.653762,35.757863,28,56
氷川台,6.1,7.18,8.94,11.44,8.43,9.15,13.66,,,,,,13.0,139.66556699999998,35.74955,26,50
小竹向原,6.64,7.68,8.59,12.71,7.66,10.02,14.05,,,,,,13.0,139.678572,35.743803,23,46
千川,6.7,7.37,9.02,12.08,7.73,10.61,14.04,,,,,,13.0,139.689271,35.738229,21,43
要町,6.84,8.52,10.16,13.32,8.65,11.26,19.61,,,,,,13.0,139.698715,35.73323,19,39
東池袋,7.29,8.94,12.03,15.06,11.82,11.94,21.69,,,,,,13.0,139.719546,35.725732,20,35
護国寺,7.6,8.03,10.07,15.58,13.98,11.78,18.51,,,40.55,,,13.0,139.72754,35.719044,22,33
江戸川橋,8.7,9.32,11.91,15.88,11.75,12.82,24.0,,,36.42,,,13.0,139.73353799999998,35.70949500000001,21,28
麹町,13.03,12.91,17.43,23.5,,,39.28,,,,,,13.0,139.73761299999998,35.684006,14,19
永田町,,12.67,14.92,28.79,,,82.93,,,,,,13.0,139.740258,35.678757,7,16
桜田門,,,,,,,,,,,,,13.0,139.75149,35.677405,13,21
銀座一丁目,16.0,11.1,,18.88,15.5,,,,,,,,13.0,139.767045,35.67435,18,35
新富町,10.31,10.45,13.95,18.04,,16.31,26.22,,,35.3,,,13.0,139.77371100000002,35.670462,19,39
月島,10.55,10.53,12.51,16.88,,16.04,24.43,,,29.53,,,13.0,139.784233,35.66487100000001,22,45
豊洲,12.3,9.93,15.12,17.23,,,23.73,,,27.53,,,13.0,139.79621,35.654908,25,51
辰巳,14.46,10.88,13.6,16.59,,,17.38,,,23.94,,,13.0,139.81052,35.645576,28,58
新大塚,8.37,8.56,10.44,14.61,11.2,11.62,20.2,,,22.71,,,13.0,139.729971,35.72569,17,42
茗荷谷,8.51,8.58,10.68,17.08,,16.36,25.26,,,31.86,,,13.0,139.737184,35.716989,19,37
後楽園,10.04,9.17,12.69,16.83,,20.05,28.76,,23.23,42.68,,,13.0,139.75186399999998,35.707898,21,33
本郷三丁目,9.94,10.06,12.78,18.44,,11.98,24.96,,,,,,13.0,139.75991399999998,35.706671,23,38
淡路町,10.22,10.29,14.53,17.96,,,26.61,,21.0,,,,13.0,139.767575,35.69543400000001,22,35
銀座,13.72,12.03,14.0,21.05,15.3,,33.42,,,,,,13.0,139.76396499999998,35.671989,15,33
霞ケ関,,9.95,,,,,,,,,,,13.0,139.750899,35.673838,13,23
国会議事堂前,13.2,,,21.9,,,,,,,,,13.0,139.745219,35.67393,11,18
赤坂見附,14.53,12.28,15.07,22.8,13.48,,44.11,,,,,,13.0,139.737047,35.677021,9,16
四谷三丁目,9.84,10.36,12.97,18.28,,14.77,25.15,,,42.75,,,13.0,139.720103,35.687958,14,17
新宿御苑前,11.0,10.88,14.23,19.87,,,28.01,,,37.06,,,13.0,139.71069,35.688588,12,18
新宿三丁目,10.29,11.23,14.38,24.26,12.75,,28.25,,,42.54,,,13.0,139.704895,35.690847,7,13
西新宿,11.33,10.39,13.29,24.29,,,31.27,,,40.77,,,13.0,139.692778,35.694298,14,21
中野坂上,7.63,9.62,11.93,14.37,10.43,12.44,21.08,,,25.97,,,13.0,139.68291000000002,35.69792,16,21
新中野,7.56,8.41,11.24,13.81,10.49,11.33,16.69,,,,,,13.0,139.66903,35.697491,18,26
東高円寺,7.49,8.33,9.87,15.95,9.45,12.76,19.52,,,22.63,,,13.0,139.657822,35.697802,21,33
新高円寺,6.94,8.35,10.15,14.9,9.83,12.23,19.7,,,,,,13.0,139.648068,35.697985,23,34
南阿佐ケ谷,6.41,8.02,10.27,13.74,9.49,11.75,17.64,,,,,,13.0,139.63576,35.699624,25,36
中野新橋,7.59,8.56,10.86,17.0,10.06,12.74,19.34,,,,,,13.0,139.673997,35.69212299999999,18,22
中野富士見町,7.36,8.23,11.03,16.23,10.18,10.57,18.74,,,25.3,,,13.0,139.666933,35.690514,20,23
方南町,6.46,8.45,11.54,14.48,10.82,11.82,17.47,,,,,,13.0,139.656498,35.68349600000001,24,23
三ノ輪,7.42,8.3,9.76,13.39,9.96,10.38,15.87,,,19.77,,,13.0,139.79148500000002,35.729623,37,56
入谷,7.96,9.31,10.46,14.73,10.38,10.15,18.43,,,22.53,,,14.0,139.391913,35.478478,35,51
仲御徒町,9.92,10.45,13.99,16.09,,18.64,24.39,,,,,,13.0,139.77613799999997,35.706649,31,43
小伝馬町,11.56,9.66,14.57,17.6,,,23.87,,,34.03,,,13.0,139.778433,35.690737,25,37
人形町,10.51,9.72,14.04,18.68,14.28,17.25,23.98,,,32.02,,,13.0,139.782285,35.686307,27,37
築地,11.06,10.23,13.43,17.81,14.13,17.35,27.28,,,32.66,,,13.0,139.772603,35.668115,24,38
東銀座,12.05,11.47,14.47,19.6,,,28.26,,,,,,13.0,139.767253,35.66946400000001,22,34
日比谷,,,,,,,,,,,,,13.0,139.76017,35.67459,16,28
虎ノ門ヒルズ,13.15,11.52,,,,,28.0,,,,,,13.0,139.747778,35.667444,18,22
神谷町,13.57,12.67,16.18,31.8,,,49.62,,,91.37,,,13.0,139.745069,35.662978,16,20
六本木,13.36,12.69,15.56,25.0,,16.59,40.1,,,72.8,,,13.0,139.73144299999998,35.662836,10,13
広尾,12.25,11.5,14.12,22.62,,,37.65,,,41.85,,,13.0,139.722202,35.652279,9,11
中目黒,10.96,12.21,13.82,22.39,,16.4,31.99,,,32.5,,,13.0,139.698621,35.643854,3,8
北綾瀬,5.34,7.02,7.28,8.7,7.39,8.62,10.27,,9.28,,,,13.0,139.83203500000002,35.777117,46,86
町屋,6.36,7.24,8.25,11.97,9.16,10.86,13.25,,,,,,13.0,139.781499,35.742354,33,59
千駄木,7.46,8.24,9.18,15.6,8.79,11.87,21.92,,,25.3,,,13.0,139.763243,35.725549,29,47
根津,7.94,9.13,11.26,15.38,,11.72,21.11,,,,,,13.0,139.765655,35.7174,26,44
湯島,10.4,9.93,11.78,17.44,,,26.15,,,,,,13.0,139.769916,35.708243,24,41
新御茶ノ水,9.04,10.72,14.04,18.6,,,,,,,,,13.0,139.76601399999998,35.698072,22,35
二重橋前,,,,,,,,,,,,,13.0,139.761948,35.681071,18,25
赤坂,13.79,12.77,16.31,23.06,14.01,21.98,32.15,,,90.0,,,13.0,139.738348,35.67323,10,15
乃木坂,13.04,12.71,13.26,24.54,,,37.96,,,46.56,,,13.0,139.726215,35.66657199999999,7,12
表参道,16.76,13.5,17.59,28.09,,,47.43,,,65.61,,,13.0,139.712314,35.665246999999994,2,5
明治神宮前,15.77,14.03,18.45,26.81,,,49.07,,,,,,,,,2,4
代々木公園,11.13,9.26,13.69,20.57,,,28.76,,,49.29,,29.8,13.0,139.689099,35.669187,8,5
代々木上原,9.41,9.45,13.56,18.88,,15.2,25.28,,,41.67,,,13.0,139.680153,35.669159,11,10
赤羽岩淵,7.27,8.18,9.68,13.29,8.01,10.69,13.77,,14.64,15.27,,,13.0,139.722103,35.783417,20,64
志茂,6.07,7.09,8.68,10.94,8.3,9.98,14.64,,18.3,,,,13.0,139.732599,35.77794799999999,36,59
王子神谷,6.41,7.92,8.91,13.46,7.71,9.61,17.28,,,,,,13.0,139.73593300000002,35.765172,33,53
西ケ原,6.24,7.45,9.68,12.5,6.62,11.18,14.24,,,,,,13.0,139.742322,35.746008,28,49
本駒込,7.99,8.6,10.46,15.56,9.99,12.37,24.33,15.15,,,,,13.0,139.753828,35.724155,29,46
東大前,8.54,8.8,12.78,15.27,,17.16,20.75,,,,,,13.0,139.758025,35.717633,24,43
溜池山王,16.06,11.72,16.48,23.99,,,36.42,,,,,,13.0,139.741419,35.67362100000001,11,18
六本木一丁目,14.87,14.68,16.61,28.23,,,43.68,,,95.2,,,13.0,139.739,35.665595,17,18
麻布十番,13.52,12.82,14.59,25.37,12.64,16.15,40.45,,,67.94,,,13.0,139.737051,35.654682,13,18
白金高輪,11.5,10.55,14.32,19.88,,17.6,28.88,,,40.95,,,13.0,139.734104,35.64290300000001,15,12
白金台,12.0,12.12,14.16,20.63,16.35,,35.04,,,33.98,,,13.0,139.726133,35.637917,12,14
浅草,8.19,9.42,10.57,15.27,10.41,10.94,20.2,,13.63,21.02,,,13.0,139.798214,35.711883,33,50
田原町,9.38,9.79,12.91,16.85,10.95,18.76,22.0,,,,,,13.0,139.790897,35.709897,34,50
稲荷町,9.03,9.73,11.92,15.91,,,21.66,,,,,,13.0,139.782593,35.711273,32,49
上野広小路,9.87,9.37,,17.51,,,27.36,,,,,,13.0,139.772877,35.70768,28,43
末広町,10.96,10.36,13.68,16.13,13.6,,24.01,,,,,,13.0,139.77171299999998,35.70297199999999,26,41
三越前,10.7,11.04,13.87,17.77,,,24.03,,,32.8,,,13.0,139.773594,35.687101,19,32
京橋,9.59,10.12,13.62,17.69,,,,,,,,,13.0,139.770126,35.676856,19,36
虎ノ門,12.61,11.17,15.01,,,,43.97,,,,,,13.0,139.749832,35.670236,13,22
青山一丁目,12.11,13.68,12.24,27.68,,,53.02,,,46.33,,,13.0,139.724159,35.67276500000001,4,12
外苑前,15.42,15.07,19.07,26.3,,,41.71,,,,,,13.0,139.717857,35.670527,4,8
半蔵門,12.22,12.38,17.07,23.94,,20.5,35.17,,,78.0,,,13.0,139.74163,35.68570300000001,9,22
神保町,10.7,10.8,14.13,22.07,,,27.37,,,,,,13.0,139.757606,35.695966,14,30
水天宮前,10.45,9.53,11.78,18.61,11.97,13.92,23.94,,,30.47,,,13.0,139.785377,35.68268300000001,22,38
清澄白河,8.42,9.31,11.56,13.4,10.52,11.36,19.13,,,,,,13.0,139.798851,35.682105,25,45
住吉,8.26,8.96,11.27,15.09,9.42,11.14,17.38,,,18.81,,,13.0,139.815681,35.689073,29,50
押上,7.9,9.23,11.13,15.06,10.24,14.01,17.92,,,18.13,,,,,,34,58
雑司が谷,7.19,8.51,11.53,14.22,10.58,11.86,21.68,,,24.83,,,13.0,139.714795,35.720233,14,31
西早稲田,8.0,9.59,11.51,16.27,,12.56,20.43,,,19.96,,,13.0,139.709101,35.708242,11,23
東新宿,9.11,9.9,11.73,18.58,11.67,,19.44,,,25.83,,,13.0,139.707593,35.698915,9,19
北参道,11.56,11.03,12.69,20.88,,,36.42,,,41.4,,,13.0,139.705453,35.67845900000001,4,9
代官山,12.28,12.78,13.55,25.3,16.88,16.11,36.38,,,,,,13.0,139.703284,35.648193,3,4
祐天寺,8.42,10.04,10.83,15.65,11.35,,25.14,,,30.17,,,13.0,139.69075800000002,35.637163,6,13
学芸大学,9.4,9.37,11.61,15.16,,13.58,21.07,,,28.0,,,13.0,139.68522,35.628786,8,17
都立大学,9.84,9.21,12.71,15.56,,17.57,20.55,,,,,,13.0,139.676393,35.617835,10,24
自由が丘,9.38,9.56,12.43,17.58,10.08,14.05,24.62,,,,,,13.0,139.66866399999998,35.607224,11,30
田園調布,8.15,8.25,9.97,14.24,,,20.11,,,,,,13.0,139.667356,35.596815,14,41
多摩川,9.12,7.78,10.31,12.89,,11.6,,,,28.63,,,13.0,139.668723,35.589591,16,46
新丸子,6.91,7.92,9.9,13.69,7.76,10.43,19.56,,,,,,14.0,139.66196399999998,35.58049000000001,18,49
元住吉,7.0,7.43,8.72,12.25,10.2,10.47,15.53,,,,,,14.0,139.654668,35.565698,21,57
日吉,6.17,6.81,7.53,10.56,6.96,9.69,16.83,,,,,,14.0,139.646944,35.5539,23,63
綱島,6.32,6.75,8.17,13.93,,9.36,15.96,,,17.13,,,14.0,139.63491000000002,35.536906,26,78
大倉山,6.97,6.52,9.09,11.39,8.8,9.66,,,11.3,,,,14.0,139.629808,35.52243,28,84
妙蓮寺,5.56,6.2,,10.92,6.4,7.9,12.9,,,,,,14.0,139.633194,35.498779,27,96
白楽,5.42,6.25,7.71,11.45,,9.07,,,12.45,,,,14.0,139.627875,35.489555,29,98
東白楽,5.27,6.35,7.68,11.79,7.46,8.75,,,12.45,,,,14.0,139.62936399999998,35.483523,31,101
反町,6.71,7.56,8.56,11.88,,,16.48,,,,,,14.0,139.625337,35.47474000000001,33,101
池尻大橋,9.66,10.88,12.13,17.32,,12.95,35.07,,,92.77,,,13.0,139.684319,35.65060300000001,2,8
三軒茶屋,9.21,9.84,11.32,17.66,,13.26,24.02,,,27.0,,,13.0,139.670156,35.643716,4,13
駒沢大学,9.19,8.87,10.41,17.1,,13.06,23.65,,,21.79,,,13.0,139.661702,35.633471,7,19
桜新町,8.82,9.02,10.87,14.16,,,22.24,,,27.56,,,13.0,139.644779,35.631666,9,26
用賀,7.98,8.88,10.43,14.42,,,21.19,,,29.22,,,13.0,139.633928,35.626436,12,30
二子玉川,6.65,8.36,9.39,16.67,,,,,,,,,13.0,139.626685,35.611788,14,33
二子新地,6.78,7.62,7.71,12.09,,11.55,,,,,,,14.0,139.62233799999998,35.606994,16,37
高津,7.23,7.37,8.77,12.47,7.6,11.0,12.92,,,17.72,,,14.0,139.616934,35.603248,17,40
溝の口,7.38,7.62,9.56,12.01,,,12.59,,,17.34,,,14.0,139.610487,35.59984,19,46
梶が谷,6.71,6.89,7.73,12.21,,8.18,11.76,,,,,,14.0,139.605885,35.593963,21,50
宮崎台,6.01,6.58,7.16,9.96,,10.5,12.6,,9.03,18.45,,,14.0,139.591313,35.587228,23,56
宮前平,6.19,7.11,,10.3,7.33,9.36,13.77,,10.5,14.44,,,14.0,139.581983,35.58495100000001,25,60
鷺沼,5.91,7.77,7.88,10.74,,8.28,13.49,,10.46,13.37,,,14.0,139.57326799999998,35.579762,27,65
たまプラーザ,8.07,7.2,,13.45,,8.77,18.28,,,22.84,,,14.0,139.558447,35.577427,26,73
あざみ野,6.87,7.51,,9.6,,7.82,15.11,,,20.2,,,14.0,139.55346200000002,35.56864500000001,28,73
江田,6.84,6.78,6.5,9.03,,8.05,,,,15.16,,,14.0,139.551518,35.55867100000001,33,74
市が尾,6.71,6.82,,9.31,,7.8,10.23,,,,,,14.0,139.541496,35.55148300000001,38,80
藤が丘,6.11,6.37,,9.14,,,11.57,,9.27,10.01,,,14.0,139.527655,35.543454,40,88
青葉台,6.04,6.31,12.43,12.5,,8.04,13.89,,,18.11,,,14.0,139.517376,35.542855,33,94
田奈,5.65,5.78,,9.81,,6.46,,,,,,,14.0,139.504855,35.536204,39,101
つくし野,,,,,,,,,,,,,13.0,139.485139,35.52755900000001,40,116
すずかけ台,5.5,6.2,,,,,,,,,,,13.0,139.481684,35.517094,42,122
南町田グランベリーパーク,5.41,5.26,,,,7.56,,,,,,,13.0,139.470318,35.511502,43,130
つきみ野,,5.23,,7.85,,7.3,,,8.6,11.22,,,14.0,139.458651,35.51054600000001,46,132
中央林間,4.76,5.44,5.11,9.77,,7.08,11.5,,,11.25,,,14.0,139.444105,35.508066,43,137
大崎広小路,11.0,8.48,12.11,16.8,11.53,,19.81,,,,,,13.0,139.72233899999998,35.622244,14,22
戸越銀座,8.67,9.39,11.23,15.06,8.56,13.82,20.9,,,,,,13.0,139.714862,35.61592800000001,16,24
荏原中延,8.14,8.97,10.96,13.43,,,15.57,,16.0,,,,13.0,139.712196,35.610056,17,29
旗の台,7.88,8.12,9.76,13.6,10.03,11.69,,,,,,,13.0,139.70228600000002,35.604923,19,31
長原,7.85,8.25,9.42,14.7,,11.59,15.33,,,18.0,,,13.0,139.697881,35.60219,20,33
洗足池,6.47,7.45,8.99,13.94,,11.03,17.64,,,,,,13.0,139.690896,35.59964799999999,22,34
石川台,7.34,7.71,9.07,12.72,9.86,10.92,16.23,,14.04,22.65,,,13.0,139.685063,35.596888,23,37
雪が谷大塚,6.85,7.7,9.14,12.81,9.2,10.46,,,,,,,13.0,139.681083,35.592038,25,40
御嶽山,7.11,7.69,,12.72,,9.96,15.73,,,,,,13.0,139.682473,35.585236,27,42
久が原,6.87,7.69,,13.09,,9.9,14.94,,,,,,13.0,139.685678,35.579499,29,44
千鳥町,6.75,7.52,9.04,13.22,,9.57,,,,,,,13.0,139.69142,35.572983,31,44
池上,7.36,7.91,10.03,11.52,10.56,14.07,13.99,,,,,,13.0,139.702822,35.572025,32,43
蓮沼,7.32,8.61,10.98,13.79,9.25,10.3,15.31,,,17.36,,,13.0,139.708544,35.564173,35,48
下神明,7.46,8.49,11.25,14.87,,,22.29,,,,,,13.0,139.726256,35.608704,21,29
戸越公園,8.25,8.56,11.57,14.15,10.3,11.73,18.31,,,,,,13.0,139.718159,35.608856,25,28
中延,8.08,8.67,10.61,13.71,8.81,11.2,17.8,,,,,,13.0,139.712526,35.60570999999999,16,28
荏原町,7.74,8.29,8.62,14.28,9.3,11.13,16.49,,,,,,13.0,139.707571,35.60382,24,33
北千束,8.49,7.93,11.05,14.17,10.4,11.35,19.35,,,30.22,,,13.0,139.693303,35.606311,18,31
大岡山,8.37,8.63,10.81,15.8,11.8,13.12,20.26,,,,,,13.0,139.685909,35.607456,16,28
緑が丘,7.86,8.58,11.72,15.26,9.0,14.63,21.67,,,29.01,,,13.0,139.679482,35.60638,15,30
九品仏,8.29,8.15,9.18,15.28,,,17.49,,,,,,13.0,139.660992,35.60538,16,35
尾山台,9.34,8.25,9.76,14.02,,11.08,20.26,,,23.3,,,13.0,139.653862,35.606971,17,35
等々力,9.17,7.99,9.11,13.2,,12.5,20.93,,,,,,13.0,139.64793799999998,35.608369,19,32
上野毛,6.41,8.04,8.4,13.73,,,19.27,,,,,,13.0,139.638917,35.61195700000001,20,33
不動前,9.48,9.5,11.77,19.18,12.57,,23.12,,,34.43,,,13.0,139.71469,35.626526,10,17
武蔵小山,9.18,9.14,11.59,16.09,14.62,15.24,20.75,,,27.4,,,13.0,139.704524,35.620538,12,22
西小山,8.67,8.69,11.05,14.2,9.99,12.05,16.58,,,,,,13.0,139.698694,35.615455,15,25
洗足,8.24,8.1,9.98,12.96,10.71,11.77,19.4,,,,,,13.0,139.694367,35.61043,17,29
